,prop-031,"Apartment For Sale, Kempas",sale,residential,Apartment,866000,Kempas,Johor Bahru,Johor,"Jalan Kempas 7, Kempas, Johor Bahru, Johor",,5,2,1,1100,,Freehold,Fully Furnished,available,FALSE,FALSE,"Playground, 24-hour Security, Near Schools, Surau","PLACEHOLDER — replace with real details. Apartment For Sale, Kempas. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-031/photo_257@29-06-2026_10-41-37.jpg,/photos/prop-031/photo_258@29-06-2026_10-41-37.jpg,/photos/prop-031/photo_259@29-06-2026_10-41-37.jpg,/photos/prop-031/photo_260@29-06-2026_10-41-37.jpg,/photos/prop-031/photo_261@29-06-2026_10-41-37.jpg,/photos/prop-031/photo_262@29-06-2026_10-41-37.jpg,/photos/prop-031/photo_263@29-06-2026_10-41-37.jpg,/photos/prop-031/photo_264@29-06-2026_10-41-37.jpg,/photos/prop-031/photo_265@29-06-2026_10-41-37.jpg,/photos/prop-031/photo_266@29-06-2026_10-41-37.jpg,/photos/prop-031/photo_267@29-06-2026_10-41-37.jpg,,,,,,,,,
,prop-032,"Apartment For Rent, Ulu Tiram",rent,residential,Apartment,1450,Ulu Tiram,Johor Bahru,Johor,"Jalan Ulu Tiram 8, Ulu Tiram, Johor Bahru, Johor",,2,2,2,1000,,,Partially Furnished,available,FALSE,FALSE,"Swimming Pool, Gym, 24-hour Security, Covered Parking","PLACEHOLDER — replace with real details. Apartment For Rent, Ulu Tiram. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-032/photo_268@29-06-2026_10-42-41.jpg,/photos/prop-032/photo_269@29-06-2026_10-42-41.jpg,/photos/prop-032/photo_270@29-06-2026_10-42-41.jpg,/photos/prop-032/photo_271@29-06-2026_10-42-41.jpg,/photos/prop-032/photo_272@29-06-2026_10-42-41.jpg,/photos/prop-032/photo_273@29-06-2026_10-42-41.jpg,/photos/prop-032/photo_274@29-06-2026_10-42-41.jpg,/photos/prop-032/photo_275@29-06-2026_10-42-41.jpg,/photos/prop-032/photo_276@29-06-2026_10-42-41.jpg,/photos/prop-032/photo_277@29-06-2026_10-42-41.jpg,/photos/prop-032/photo_278@29-06-2026_10-42-41.jpg,/photos/prop-032/photo_279@29-06-2026_10-42-41.jpg,/photos/prop-032/photo_280@29-06-2026_10-42-41.jpg,/photos/prop-032/photo_281@29-06-2026_10-42-41.jpg,/photos/prop-032/photo_282@29-06-2026_10-42-41.jpg,,,,,
,prop-033,"Room For Rent, Johor Bahru City Centre",room-rent,residential,Room,670,Johor Bahru City Centre,Johor Bahru,Johor,"Jalan Johor Bahru City Centre 9, Johor Bahru City Centre, Johor Bahru, Johor",,1,1,,,,,Fully Furnished,available,FALSE,TRUE,"WiFi, Air-Conditioning, Water & Electricity Included, Weekly Cleaning, Light Cooking Allowed","PLACEHOLDER — replace with real details. Room For Rent, Johor Bahru City Centre. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-033/photo_283@29-06-2026_10-44-00.jpg,/photos/prop-033/photo_284@29-06-2026_10-44-00_thumb.jpg,/photos/prop-033/photo_284@29-06-2026_10-44-00.jpg,/photos/prop-033/photo_285@29-06-2026_10-44-00_thumb.jpg,/photos/prop-033/photo_286@29-06-2026_10-44-00_thumb.jpg,/photos/prop-033/photo_287@29-06-2026_10-44-00_thumb.jpg,/photos/prop-033/photo_288@29-06-2026_10-44-00_thumb.jpg,/photos/prop-033/photo_289@29-06-2026_10-44-00_thumb.jpg,/photos/prop-033/photo_291@29-06-2026_10-44-00_thumb.jpg,/photos/prop-033/photo_292@29-06-2026_10-44-00_thumb.jpg,/photos/prop-033/photo_293@29-06-2026_10-44-01_thumb.jpg,/photos/prop-033/photo_294@29-06-2026_10-44-01_thumb.jpg,/photos/prop-033/photo_295@29-06-2026_10-44-01_thumb.jpg,/photos/prop-033/photo_296@29-06-2026_10-44-01_thumb.jpg,/photos/prop-033/photo_297@29-06-2026_10-44-01_thumb.jpg,/photos/prop-033/photo_298@29-06-2026_10-44-01_thumb.jpg,,,,
,prop-034,"Semi-D For Sale, Larkin",sale,residential,Semi-D,650000,Larkin,Johor Bahru,Johor,"Jalan Larkin 10, Larkin, Johor Bahru, Johor",,3,3,2,2300,,Leasehold,Fully Furnished,available,FALSE,FALSE,"Playground, 24-hour Security, Near Schools, Surau","PLACEHOLDER — replace with real details. Semi-D For Sale, Larkin. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-034/photo_299@29-06-2026_10-46-27.jpg,/photos/prop-034/photo_300@29-06-2026_10-46-27.jpg,/photos/prop-034/photo_301@29-06-2026_10-46-27.jpg,/photos/prop-034/photo_302@29-06-2026_10-46-27.jpg,/photos/prop-034/photo_303@29-06-2026_10-46-27.jpg,/photos/prop-034/photo_304@29-06-2026_10-46-28.jpg,/photos/prop-034/photo_305@29-06-2026_10-46-28.jpg,/photos/prop-034/photo_306@29-06-2026_10-46-28.jpg,/photos/prop-034/photo_307@29-06-2026_10-46-28.jpg,,,,,,,,,,,
,prop-035,"Apartment For Rent, Taman Pelangi",rent,residential,Apartment,2100,Taman Pelangi,Johor Bahru,Johor,"Jalan Taman Pelangi 11, Taman Pelangi, Johor Bahru, Johor",,3,1,1,1800,,,Partially Furnished,available,FALSE,FALSE,"Swimming Pool, Gym, 24-hour Security, Covered Parking","PLACEHOLDER — replace with real details. Apartment For Rent, Taman Pelangi. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-035/photo_308@29-06-2026_10-47-35.jpg,/photos/prop-035/photo_309@29-06-2026_10-47-35.jpg,/photos/prop-035/photo_310@29-06-2026_10-47-36.jpg,/photos/prop-035/photo_311@29-06-2026_10-47-36.jpg,/photos/prop-035/photo_312@29-06-2026_10-47-36.jpg,/photos/prop-035/photo_313@29-06-2026_10-47-36.jpg,/photos/prop-035/photo_314@29-06-2026_10-47-36.jpg,/photos/prop-035/photo_315@29-06-2026_10-47-36.jpg,/photos/prop-035/photo_316@29-06-2026_10-47-36.jpg,/photos/prop-035/photo_317@29-06-2026_10-47-36.jpg,/photos/prop-035/photo_318@29-06-2026_10-47-38.jpg,/photos/prop-035/photo_319@29-06-2026_10-47-38.jpg,/photos/prop-035/photo_320@29-06-2026_10-47-38.jpg,/photos/prop-035/photo_321@29-06-2026_10-47-38.jpg,/photos/prop-035/photo_322@29-06-2026_10-47-38.jpg,/photos/prop-035/photo_323@29-06-2026_10-47-38.jpg,,,,
,prop-036,"Room For Rent, Danga Bay",room-rent,residential,Room,480,Danga Bay,Johor Bahru,Johor,"Jalan Danga Bay 12, Danga Bay, Johor Bahru, Johor",,1,1,,,,,Fully Furnished,available,FALSE,FALSE,"WiFi, Air-Conditioning, Water & Electricity Included, Weekly Cleaning, Light Cooking Allowed","PLACEHOLDER — replace with real details. Room For Rent, Danga Bay. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-036/photo_324@29-06-2026_10-50-35.jpg,/photos/prop-036/photo_325@29-06-2026_10-50-35.jpg,/photos/prop-036/photo_326@29-06-2026_10-50-35.jpg,/photos/prop-036/photo_327@29-06-2026_10-50-35.jpg,/photos/prop-036/photo_328@29-06-2026_10-50-35.jpg,/photos/prop-036/photo_329@29-06-2026_10-50-35.jpg,/photos/prop-036/photo_330@29-06-2026_10-50-36.jpg,/photos/prop-036/photo_331@29-06-2026_10-50-36.jpg,/photos/prop-036/photo_332@29-06-2026_10-50-36.jpg,/photos/prop-036/photo_333@29-06-2026_10-50-36.jpg,/photos/prop-036/photo_334@29-06-2026_10-50-36.jpg,/photos/prop-036/photo_335@29-06-2026_10-50-36.jpg,/photos/prop-036/photo_336@29-06-2026_10-50-36.jpg,/photos/prop-036/photo_337@29-06-2026_10-50-36.jpg,/photos/prop-036/photo_338@29-06-2026_10-50-36.jpg,/photos/prop-036/photo_339@29-06-2026_10-50-36.jpg,,,,
,prop-037,"Terrace For Sale, Kulai",sale,residential,Terrace,532000,Kulai,Johor Bahru,Johor,"Jalan Kulai 1, Kulai, Johor Bahru, Johor",,3,2,1,1000,,Leasehold,Fully Furnished,available,TRUE,TRUE,"Playground, 24-hour Security, Near Schools, Surau","PLACEHOLDER — replace with real details. Terrace For Sale, Kulai. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-037/photo_340@29-06-2026_15-15-33.jpg,/photos/prop-037/photo_341@29-06-2026_15-15-33.jpg,/photos/prop-037/photo_342@29-06-2026_15-15-33.jpg,,,,,,,,,,,,,,,,,
,prop-038,"Apartment For Rent, Senai",rent,residential,Apartment,2600,Senai,Johor Bahru,Johor,"Jalan Senai 2, Senai, Johor Bahru, Johor",,4,1,2,1400,,,Partially Furnished,available,FALSE,FALSE,"Swimming Pool, Gym, 24-hour Security, Covered Parking","PLACEHOLDER — replace with real details. Apartment For Rent, Senai. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-038/photo_343@30-06-2026_14-29-15.jpg,/photos/prop-038/photo_344@30-06-2026_14-29-15.jpg,/photos/prop-038/photo_345@30-06-2026_14-29-15.jpg,/photos/prop-038/photo_346@30-06-2026_14-29-15.jpg,/photos/prop-038/photo_347@30-06-2026_14-29-15.jpg,/photos/prop-038/photo_348@30-06-2026_14-29-16.jpg,/photos/prop-038/photo_349@30-06-2026_14-29-16.jpg,,,,,,,,,,,,,
,prop-039,"Room For Rent, Gelang Patah",room-rent,residential,Room,550,Gelang Patah,Johor Bahru,Johor,"Jalan Gelang Patah 3, Gelang Patah, Johor Bahru, Johor",,1,1,,,,,Fully Furnished,available,FALSE,FALSE,"WiFi, Air-Conditioning, Water & Electricity Included, Weekly Cleaning, Light Cooking Allowed","PLACEHOLDER — replace with real details. Room For Rent, Gelang Patah. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-039/photo_350@30-06-2026_19-57-52.jpg,/photos/prop-039/photo_351@30-06-2026_19-57-52.jpg,/photos/prop-039/photo_352@30-06-2026_19-57-52.jpg,/photos/prop-039/photo_353@30-06-2026_19-57-52.jpg,/photos/prop-039/photo_354@30-06-2026_19-57-52.jpg,/photos/prop-039/photo_355@30-06-2026_19-57-52.jpg,/photos/prop-039/photo_356@30-06-2026_19-57-52.jpg,/photos/prop-039/photo_357@30-06-2026_19-57-52.jpg,/photos/prop-039/photo_358@30-06-2026_19-57-52.jpg,/photos/prop-039/photo_359@30-06-2026_19-57-52.jpg,/photos/prop-039/photo_360@30-06-2026_19-57-52.jpg,/photos/prop-039/photo_361@30-06-2026_19-57-52.jpg,/photos/prop-039/photo_362@30-06-2026_19-57-53.jpg,/photos/prop-039/photo_363@30-06-2026_19-57-53.jpg,/photos/prop-039/photo_364@30-06-2026_19-57-53.jpg,/photos/prop-039/photo_365@30-06-2026_19-57-53.jpg,/photos/prop-039/photo_366@30-06-2026_19-57-53.jpg,,,
,prop-040,"Condo For Sale, Medini",sale,residential,Condo,684000,Medini,Johor Bahru,Johor,"Jalan Medini 4, Medini, Johor Bahru, Johor",,3,2,1,1400,,Freehold,Fully Furnished,available,FALSE,FALSE,"Playground, 24-hour Security, Near Schools, Surau","PLACEHOLDER — replace with real details. Condo For Sale, Medini. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-040/photo_367@30-06-2026_19-59-12.jpg,/photos/prop-040/photo_368@30-06-2026_19-59-12.jpg,/photos/prop-040/photo_369@30-06-2026_19-59-12.jpg,/photos/prop-040/photo_370@30-06-2026_19-59-12.jpg,/photos/prop-040/photo_371@30-06-2026_19-59-12.jpg,/photos/prop-040/photo_372@30-06-2026_19-59-12.jpg,/photos/prop-040/photo_373@30-06-2026_19-59-12.jpg,/photos/prop-040/photo_374@30-06-2026_19-59-12.jpg,/photos/prop-040/photo_375@30-06-2026_19-59-12.jpg,/photos/prop-040/photo_376@30-06-2026_19-59-12.jpg,,,,,,,,,,
,prop-041,"Apartment For Rent, Mount Austin",rent,residential,Apartment,1600,Mount Austin,Johor Bahru,Johor,"Jalan Mount Austin 5, Mount Austin, Johor Bahru, Johor",,4,2,2,1100,,,Partially Furnished,available,FALSE,TRUE,"Swimming Pool, Gym, 24-hour Security, Covered Parking","PLACEHOLDER — replace with real details. Apartment For Rent, Mount Austin. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-041/photo_377@30-06-2026_20-00-08.jpg,/photos/prop-041/photo_378@30-06-2026_20-00-08.jpg,/photos/prop-041/photo_379@30-06-2026_20-00-08.jpg,/photos/prop-041/photo_380@30-06-2026_20-00-08_thumb (1).jpg,/photos/prop-041/photo_380@30-06-2026_20-00-08.jpg,/photos/prop-041/photo_381@30-06-2026_20-00-09.jpg,/photos/prop-041/photo_382@30-06-2026_20-00-09.jpg,,,,,,,,,,,,,
,prop-042,"Room For Rent, Tebrau",room-rent,residential,Room,510,Tebrau,Johor Bahru,Johor,"Jalan Tebrau 6, Tebrau, Johor Bahru, Johor",,1,1,,,,,Fully Furnished,available,FALSE,FALSE,"WiFi, Air-Conditioning, Water & Electricity Included, Weekly Cleaning, Light Cooking Allowed","PLACEHOLDER — replace with real details. Room For Rent, Tebrau. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-042/photo_384@01-07-2026_15-28-06.jpg,/photos/prop-042/photo_385@01-07-2026_15-28-06.jpg,/photos/prop-042/photo_386@01-07-2026_15-28-06.jpg,/photos/prop-042/photo_387@01-07-2026_15-28-06.jpg,/photos/prop-042/photo_388@01-07-2026_15-28-06.jpg,/photos/prop-042/photo_389@01-07-2026_15-28-07.jpg,/photos/prop-042/photo_390@01-07-2026_15-28-07.jpg,/photos/prop-042/photo_391@01-07-2026_15-28-07.jpg,/photos/prop-042/photo_392@01-07-2026_15-28-07.jpg,/photos/prop-042/photo_393@01-07-2026_15-28-07.jpg,,,,,,,,,,
,prop-043,"Apartment For Sale, Skudai",sale,residential,Apartment,900000,Skudai,Johor Bahru,Johor,"Jalan Skudai 7, Skudai, Johor Bahru, Johor",,4,3,2,1600,,Freehold,Fully Furnished,available,FALSE,FALSE,"Playground, 24-hour Security, Near Schools, Surau","PLACEHOLDER — replace with real details. Apartment For Sale, Skudai. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-043/photo_394@01-07-2026_15-29-10.jpg,/photos/prop-043/photo_395@01-07-2026_15-29-10.jpg,/photos/prop-043/photo_396@01-07-2026_15-29-10.jpg,/photos/prop-043/photo_398@01-07-2026_15-29-10.jpg,,,,,,,,,,,,,,,,
,prop-044,"Apartment For Rent, Iskandar Puteri",rent,residential,Apartment,1650,Iskandar Puteri,Johor Bahru,Johor,"Jalan Iskandar Puteri 8, Iskandar Puteri, Johor Bahru, Johor",,2,1,1,800,,,Partially Furnished,available,FALSE,FALSE,"Swimming Pool, Gym, 24-hour Security, Covered Parking","PLACEHOLDER — replace with real details. Apartment For Rent, Iskandar Puteri. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-044/photo_415@03-07-2026_09-30-20.jpg,/photos/prop-044/photo_416@03-07-2026_09-30-20.jpg,/photos/prop-044/photo_417@03-07-2026_09-30-20.jpg,/photos/prop-044/photo_418@03-07-2026_09-30-20.jpg,/photos/prop-044/photo_419@03-07-2026_09-30-20.jpg,/photos/prop-044/photo_420@03-07-2026_09-30-20.jpg,/photos/prop-044/photo_421@03-07-2026_09-30-20.jpg,/photos/prop-044/photo_422@03-07-2026_09-30-20.jpg,/photos/prop-044/photo_423@03-07-2026_09-30-20.jpg,/photos/prop-044/photo_424@03-07-2026_09-30-20.jpg,/photos/prop-044/photo_425@03-07-2026_09-30-21.jpg,/photos/prop-044/photo_426@03-07-2026_09-30-21.jpg,/photos/prop-044/photo_427@03-07-2026_09-30-21.jpg,/photos/prop-044/photo_428@03-07-2026_09-30-21.jpg,/photos/prop-044/photo_429@03-07-2026_09-30-21.jpg,/photos/prop-044/photo_430@03-07-2026_09-30-21.jpg,/photos/prop-044/photo_431@03-07-2026_09-30-21.jpg,,,
,prop-045,"Room For Rent, Bukit Indah",room-rent,residential,Room,530,Bukit Indah,Johor Bahru,Johor,"Jalan Bukit Indah 9, Bukit Indah, Johor Bahru, Johor",,1,1,,,,,Fully Furnished,available,FALSE,TRUE,"WiFi, Air-Conditioning, Water & Electricity Included, Weekly Cleaning, Light Cooking Allowed","PLACEHOLDER — replace with real details. Room For Rent, Bukit Indah. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-045/photo_432@03-07-2026_09-31-08.jpg,/photos/prop-045/photo_433@03-07-2026_09-31-08.jpg,/photos/prop-045/photo_434@03-07-2026_09-31-08.jpg,/photos/prop-045/photo_435@03-07-2026_09-31-08.jpg,/photos/prop-045/photo_436@03-07-2026_09-31-08.jpg,/photos/prop-045/photo_437@03-07-2026_09-31-08.jpg,/photos/prop-045/photo_438@03-07-2026_09-31-08.jpg,,,,,,,,,,,,,
,prop-046,"Semi-D For Sale, Taman Molek",sale,residential,Semi-D,920000,Taman Molek,Johor Bahru,Johor,"Jalan Taman Molek 10, Taman Molek, Johor Bahru, Johor",,4,2,1,1300,,Leasehold,Fully Furnished,available,TRUE,FALSE,"Playground, 24-hour Security, Near Schools, Surau","PLACEHOLDER — replace with real details. Semi-D For Sale, Taman Molek. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-046/photo_439@04-07-2026_09-30-17.jpg,/photos/prop-046/photo_440@04-07-2026_09-30-17.jpg,/photos/prop-046/photo_441@04-07-2026_09-30-17.jpg,/photos/prop-046/photo_442@04-07-2026_09-30-17.jpg,/photos/prop-046/photo_443@04-07-2026_09-30-17.jpg,/photos/prop-046/photo_444@04-07-2026_09-30-17.jpg,/photos/prop-046/photo_445@04-07-2026_09-30-17.jpg,,,,,,,,,,,,,
,prop-047,"Apartment For Rent, Permas Jaya",rent,residential,Apartment,2200,Permas Jaya,Johor Bahru,Johor,"Jalan Permas Jaya 11, Permas Jaya, Johor Bahru, Johor",,3,2,2,1000,,,Partially Furnished,available,FALSE,FALSE,"Swimming Pool, Gym, 24-hour Security, Covered Parking","PLACEHOLDER — replace with real details. Apartment For Rent, Permas Jaya. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-047/photo_446@04-07-2026_09-32-18.jpg,/photos/prop-047/photo_447@04-07-2026_09-32-18.jpg,/photos/prop-047/photo_448@04-07-2026_09-32-18.jpg,/photos/prop-047/photo_449@04-07-2026_09-32-18.jpg,/photos/prop-047/photo_450@04-07-2026_09-32-18.jpg,/photos/prop-047/photo_451@04-07-2026_09-32-18.jpg,/photos/prop-047/photo_452@04-07-2026_09-32-18.jpg,/photos/prop-047/photo_453@04-07-2026_09-32-18.jpg,/photos/prop-047/photo_454@04-07-2026_09-32-18.jpg,/photos/prop-047/photo_455@04-07-2026_09-32-18.jpg,/photos/prop-047/photo_456@04-07-2026_09-32-18.jpg,/photos/prop-047/photo_457@04-07-2026_09-32-18.jpg,/photos/prop-047/photo_458@04-07-2026_09-32-18.jpg,/photos/prop-047/photo_459@04-07-2026_09-32-18.jpg,,,,,,
,prop-048,"Room For Rent, Setia Indah",room-rent,residential,Room,890,Setia Indah,Johor Bahru,Johor,"Jalan Setia Indah 12, Setia Indah, Johor Bahru, Johor",,1,1,,,,,Fully Furnished,available,FALSE,FALSE,"WiFi, Air-Conditioning, Water & Electricity Included, Weekly Cleaning, Light Cooking Allowed","PLACEHOLDER — replace with real details. Room For Rent, Setia Indah. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-048/photo_460@04-07-2026_09-33-18.jpg,/photos/prop-048/photo_461@04-07-2026_09-33-18.jpg,/photos/prop-048/photo_462@04-07-2026_09-33-18.jpg,/photos/prop-048/photo_463@04-07-2026_09-33-18.jpg,/photos/prop-048/photo_465@04-07-2026_09-33-18.jpg,/photos/prop-048/photo_466@04-07-2026_09-33-19.jpg,/photos/prop-048/photo_467@04-07-2026_09-33-19.jpg,/photos/prop-048/photo_468@04-07-2026_09-33-19.jpg,/photos/prop-048/photo_469@04-07-2026_09-33-19.jpg,/photos/prop-048/photo_470@04-07-2026_09-33-19.jpg,,,,,,,,,,
,prop-049,"Terrace For Sale, Taman Universiti",sale,residential,Terrace,762000,Taman Universiti,Johor Bahru,Johor,"Jalan Taman Universiti 1, Taman Universiti, Johor Bahru, Johor",,3,3,2,2000,,Freehold,Fully Furnished,available,FALSE,TRUE,"Playground, 24-hour Security, Near Schools, Surau","PLACEHOLDER — replace with real details. Terrace For Sale, Taman Universiti. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-049/photo_471@04-07-2026_09-35-23.jpg,/photos/prop-049/photo_472@04-07-2026_09-35-23.jpg,/photos/prop-049/photo_473@04-07-2026_09-35-23.jpg,/photos/prop-049/photo_474@04-07-2026_09-35-23.jpg,/photos/prop-049/photo_475@04-07-2026_09-35-23.jpg,/photos/prop-049/photo_476@04-07-2026_09-35-23.jpg,/photos/prop-049/photo_477@04-07-2026_09-35-23.jpg,/photos/prop-049/photo_478@04-07-2026_09-35-23.jpg,,,,,,,,,,,,
,prop-050,"Apartment For Rent, Masai",rent,residential,Apartment,1550,Masai,Johor Bahru,Johor,"Jalan Masai 2, Masai, Johor Bahru, Johor",,4,1,1,1600,,,Partially Furnished,available,FALSE,FALSE,"Swimming Pool, Gym, 24-hour Security, Covered Parking","PLACEHOLDER — replace with real details. Apartment For Rent, Masai. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-050/photo_477@04-07-2026_09-35-23.jpg,/photos/prop-050/photo_478@04-07-2026_09-35-23.jpg,/photos/prop-050/photo_479@04-07-2026_09-36-39.jpg,/photos/prop-050/photo_480@04-07-2026_09-36-39.jpg,/photos/prop-050/photo_481@04-07-2026_09-36-39.jpg,/photos/prop-050/photo_482@04-07-2026_09-36-39.jpg,/photos/prop-050/photo_483@04-07-2026_09-36-39.jpg,,,,,,,,,,,,,
,prop-051,"Room For Rent, Kempas",room-rent,residential,Room,700,Kempas,Johor Bahru,Johor,"Jalan Kempas 3, Kempas, Johor Bahru, Johor",,1,1,,,,,Fully Furnished,available,FALSE,FALSE,"WiFi, Air-Conditioning, Water & Electricity Included, Weekly Cleaning, Light Cooking Allowed","PLACEHOLDER — replace with real details. Room For Rent, Kempas. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-051/photo_486@04-07-2026_09-38-19.jpg,/photos/prop-051/photo_487@04-07-2026_09-38-19.jpg,/photos/prop-051/photo_488@04-07-2026_09-38-19.jpg,/photos/prop-051/photo_489@04-07-2026_09-38-19.jpg,/photos/prop-051/photo_490@04-07-2026_09-38-19.jpg,,,,,,,,,,,,,,,
,prop-052,"Condo For Sale, Ulu Tiram",sale,residential,Condo,778000,Ulu Tiram,Johor Bahru,Johor,"Jalan Ulu Tiram 4, Ulu Tiram, Johor Bahru, Johor",,3,2,1,1900,,Leasehold,Fully Furnished,available,FALSE,FALSE,"Playground, 24-hour Security, Near Schools, Surau","PLACEHOLDER — replace with real details. Condo For Sale, Ulu Tiram. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-052/photo_491@05-07-2026_05-22-22.jpg,/photos/prop-052/photo_492@05-07-2026_05-22-22.jpg,/photos/prop-052/photo_493@05-07-2026_05-22-22.jpg,/photos/prop-052/photo_494@05-07-2026_05-22-22.jpg,/photos/prop-052/photo_495@05-07-2026_05-22-22.jpg,/photos/prop-052/photo_496@05-07-2026_05-22-22.jpg,/photos/prop-052/photo_497@05-07-2026_05-22-22.jpg,/photos/prop-052/photo_498@05-07-2026_05-22-22.jpg,/photos/prop-052/photo_499@05-07-2026_05-22-22.jpg,,,,,,,,,,,
,prop-053,"Apartment For Rent, Johor Bahru City Centre",rent,residential,Apartment,2450,Johor Bahru City Centre,Johor Bahru,Johor,"Jalan Johor Bahru City Centre 5, Johor Bahru City Centre, Johor Bahru, Johor",,3,2,2,1400,,,Partially Furnished,available,FALSE,TRUE,"Swimming Pool, Gym, 24-hour Security, Covered Parking","PLACEHOLDER — replace with real details. Apartment For Rent, Johor Bahru City Centre. Contact Balqis on WhatsApp for viewing and more information.",/photos/prop-053/photo_506@05-07-2026_06-06-26.jpg,/photos/prop-053/photo_507@05-07-2026_06-06-26.jpg,/photos/prop-053/photo_508@05-07-2026_06-06-26.jpg,/photos/prop-053/photo_509@05-07-2026_06-06-26.jpg,/photos/prop-053/photo_510@05-07-2026_06-06-26.jpg,/photos/prop-053/photo_511@05-07-2026_06-06-26.jpg,/photos/prop-053/photo_512@05-07-2026_06-06-26.jpg,/photos/prop-053/photo_513@05-07-2026_06-06-26.jpg,/photos/prop-053/photo_514@05-07-2026_06-06-26.jpg,/photos/prop-053/photo_515@05-07-2026_06-06-26.jpg,/photos/prop-053/photo_516@05-07-2026_06-06-29.jpg,/photos/prop-053/photo_517@05-07-2026_06-06-29.jpg,/photos/prop-053/photo_518@05-07-2026_06-06-29.jpg,/photos/prop-053/photo_519@05-07-2026_06-06-29.jpg,/photos/prop-053/photo_520@05-07-2026_06-06-29.jpg,,,,,
,shoplot-001,"Double Storey Shoplot, Larkin",sale,commercial,Shophouse,1258000,Larkin,Johor Bahru,Johor,"Jalan Larkin 6, Larkin, Johor Bahru, Johor",,,,2,2040,,Leasehold,Unfurnished,available,FALSE,FALSE,"Main Road Frontage, High Traffic, Ample Parking","PLACEHOLDER — replace with real details. Double Storey Shoplot, Larkin. Contact Balqis on WhatsApp for viewing and more information.",/photos/shoplot-001/photo_500@05-07-2026_06-05-04.jpg,/photos/shoplot-001/photo_501@05-07-2026_06-05-04.jpg,/photos/shoplot-001/photo_502@05-07-2026_06-05-04.jpg,/photos/shoplot-001/photo_503@05-07-2026_06-05-04.jpg,/photos/shoplot-001/photo_504@05-07-2026_06-05-04.jpg,/photos/shoplot-001/photo_505@05-07-2026_06-05-04.jpg,,,,,,,,,,,,,,
